company,ticker,published_at,period,source_file,question_topic,driver,affected_metric,affected_category,impact_value,impact_unit,impact_direction,time_scope,confidence_hint,quote
Home Depot,HD,2017-12-06,FY 2017,call-transcripts/2017-12-06__hd-us-20171206-call-qna__1477919.md,demand,"We have about 6.4% penetration of online sales today, importantly, we don't chase a penetration number.",comparable_sales_total_pct,,6.4,%,neutral,current,high,"We have about 6.4% penetration of online sales today, importantly, we don't chase a penetration number."
Home Depot,HD,2017-12-06,FY 2017,call-transcripts/2017-12-06__hd-us-20171206-call-qna__1477919.md,pro,"We have categories that are very actively engaged online, pros looking at inventory levels, pros looking at pricing, loo",,pro,,,neutral,current,low,"We have categories that are very actively engaged online, pros looking at inventory levels, pros looking at pricing, looking at delivery capabilities."
Home Depot,HD,2017-12-06,FY 2017,call-transcripts/2017-12-06__hd-us-20171206-call-qna__1477919.md,demand,"They may not exactly transact online, but we want to chase that customer from an experience perspective.",,,,,neutral,current,low,"They may not exactly transact online, but we want to chase that customer from an experience perspective."
Home Depot,HD,2017-12-06,FY 2017,call-transcripts/2017-12-06__hd-us-20171206-call-qna__1477919.md,pro,"Unknown speaker: I guess what I'd say on that 45%, roughly that's picked up in store from the online business, about hal",,pro,45,%,positive,current,high,"Unknown speaker: I guess what I'd say on that 45%, roughly that's picked up in store from the online business, about half of that isn't product that's stocked in the store."
Home Depot,HD,2017-12-06,FY 2017,call-transcripts/2017-12-06__hd-us-20171206-call-qna__1477919.md,pro,"I'm doing a project, I have five items, but I want that vanity online.",,pro,,,neutral,current,low,"I'm doing a project, I have five items, but I want that vanity online."
Home Depot,HD,2017-12-06,FY 2017,call-transcripts/2017-12-06__hd-us-20171206-call-qna__1477919.md,demand,"You'll continue to see that buy online, ship to store where it is today.",,,,,neutral,current,low,"You'll continue to see that buy online, ship to store where it is today."
Home Depot,HD,2017-12-06,FY 2017,call-transcripts/2017-12-06__hd-us-20171206-call-qna__1477919.md,demand,"Up in Canada's actually taken direct control of the appliance delivery there, working directly with the third-party deli",comparable_sales_total_pct,appliances,,,positive,current,low,"Up in Canada's actually taken direct control of the appliance delivery there, working directly with the third-party delivery companies that deliver the appliances."
Home Depot,HD,2017-12-06,FY 2017,call-transcripts/2017-12-06__hd-us-20171206-call-qna__1477919.md,demand,"Carol, that comp, the 4.5 to six, is that more ticket presumably now than traffic, or is it still a 50/50 mix?",comparable_sales_total_pct,,4.5,,neutral,current,high,"Carol, that comp, the 4.5 to six, is that more ticket presumably now than traffic, or is it still a 50/50 mix?"
Home Depot,HD,2017-12-06,FY 2017,call-transcripts/2017-12-06__hd-us-20171206-call-qna__1477919.md,demand,What do you think competitors and vendors are going to be doing with the infusion?,comparable_sales_total_pct,,,,neutral,current,low,What do you think competitors and vendors are going to be doing with the infusion?
Home Depot,HD,2017-12-06,FY 2017,call-transcripts/2017-12-06__hd-us-20171206-call-qna__1477919.md,demand,"Presumably, most of your vendors and competitors are U.S.-focused businesses paying too high taxes.",comparable_sales_total_pct,,,,neutral,current,low,"Presumably, most of your vendors and competitors are U.S.-focused businesses paying too high taxes."
Home Depot,HD,2017-12-06,FY 2017,call-transcripts/2017-12-06__hd-us-20171206-call-qna__1477919.md,demand,"I have no idea what our competitor is going to do, but I can tell you what I hope our suppliers do.",comparable_sales_total_pct,,,,positive,current,low,"I have no idea what our competitor is going to do, but I can tell you what I hope our suppliers do."
Home Depot,HD,2017-12-06,FY 2017,call-transcripts/2017-12-06__hd-us-20171206-call-qna__1477919.md,demand,"If comps were to exceed your plan, are you more inclined to pull forward some of the investments in the out years or let",comparable_sales_total_pct,,,,neutral,future,low,"If comps were to exceed your plan, are you more inclined to pull forward some of the investments in the out years or let margins start to creep a little higher?"
Home Depot,HD,2017-12-06,FY 2017,call-transcripts/2017-12-06__hd-us-20171206-call-qna__1477919.md,demand,"If our comps are higher than our plan, you'll see some margin expansion, and let me tell you why.",comparable_sales_total_pct,,,,neutral,current,low,"If our comps are higher than our plan, you'll see some margin expansion, and let me tell you why."
Home Depot,HD,2017-12-06,FY 2017,call-transcripts/2017-12-06__hd-us-20171206-call-qna__1477919.md,demand,"Variable expenses grow at sales, but not at the same rate of growth.",comparable_sales_total_pct,,,,positive,current,low,"Variable expenses grow at sales, but not at the same rate of growth."
Home Depot,HD,2017-12-06,FY 2017,call-transcripts/2017-12-06__hd-us-20171206-call-qna__1477919.md,demand,"In an environment where sales exceed our plan, we'll get some operating margin expansion off of that, which would be a g",comparable_sales_total_pct,,,,neutral,current,low,"In an environment where sales exceed our plan, we'll get some operating margin expansion off of that, which would be a good thing."
Home Depot,HD,2017-12-06,FY 2017,call-transcripts/2017-12-06__hd-us-20171206-call-qna__1477919.md,pro,"One of the things we do as a company, we go through a very agile process.",comparable_sales_total_pct,pro,,,neutral,current,low,"One of the things we do as a company, we go through a very agile process."
Home Depot,HD,2017-12-06,FY 2017,call-transcripts/2017-12-06__hd-us-20171206-call-qna__1477919.md,pro,"When I say agile process in development, it's very important because we look at the reasons or the complexity in our bus",comparable_sales_total_pct,pro,,,neutral,current,low,"When I say agile process in development, it's very important because we look at the reasons or the complexity in our business today and try to solve the easiest one fast, faster, that impacts more associates and customers."
Home Depot,HD,2017-12-06,FY 2017,call-transcripts/2017-12-06__hd-us-20171206-call-qna__1477919.md,pro,"Unknown speaker: We go through the next benefit case and say, ""Where do we see the complexity and the benefit, and how c",comparable_sales_total_pct,pro,,,negative,current,low,"Unknown speaker: We go through the next benefit case and say, ""Where do we see the complexity and the benefit, and how can we invest?"" We may go down the sales process."
Home Depot,HD,2017-12-06,FY 2017,call-transcripts/2017-12-06__hd-us-20171206-call-qna__1477919.md,demand,"Not at the wayfinding, but actually in our appliance area where it's starting to roll out digital price labels, which ta",,appliances,,,neutral,current,low,"Not at the wayfinding, but actually in our appliance area where it's starting to roll out digital price labels, which takes out a tremendous amount of labor to change pricing on appliances."
Home Depot,HD,2018-02-20,Q4 2017,call-transcripts/2018-02-20__hd-us-20180220-call-qna__1477395.md,weather,"You were cycling two warm winters, and I realize the hurricane was some benefit in the quarter, if you look at the under",,,,,positive,current,low,"You were cycling two warm winters, and I realize the hurricane was some benefit in the quarter, if you look at the underlying run rate of the business, is there anything to glean, like the fact that some of these categories are still hanging in despite you've had more normalized weather, does that mean we should see an even stronger spring when we get there?"
Home Depot,HD,2018-02-20,Q4 2017,call-transcripts/2018-02-20__hd-us-20180220-call-qna__1477395.md,demand,"To your point, we definitely had benefit from hurricane recovery sales partially offset by actually a real winter in Jan",comparable_sales_total_pct,,,,neutral,future,low,"To your point, we definitely had benefit from hurricane recovery sales partially offset by actually a real winter in January this year."
Home Depot,HD,2018-02-20,Q4 2017,call-transcripts/2018-02-20__hd-us-20180220-call-qna__1477395.md,guidance,"Clearly, the hurricane sales were higher than what we had included in our guidance at the end of the third quarter.",comparable_sales_total_pct,,,,neutral,current,low,"Clearly, the hurricane sales were higher than what we had included in our guidance at the end of the third quarter."
Home Depot,HD,2018-02-20,Q4 2017,call-transcripts/2018-02-20__hd-us-20180220-call-qna__1477395.md,demand,"If you look at the month of January alone and the comps across our divisions, the comp in the Western division and the S",comparable_sales_total_pct,,,,neutral,current,low,"If you look at the month of January alone and the comps across our divisions, the comp in the Western division and the Southern division in the month of January was higher than the comp for the company for the quarter."
Home Depot,HD,2018-02-20,Q4 2017,call-transcripts/2018-02-20__hd-us-20180220-call-qna__1477395.md,demand,"Now in the North, where we had real winter, and I think you experienced that winter, our comp was low single-digit, as y",comparable_sales_total_pct,,,,neutral,future,low,"Now in the North, where we had real winter, and I think you experienced that winter, our comp was low single-digit, as you expected."
Home Depot,HD,2018-02-20,Q4 2017,call-transcripts/2018-02-20__hd-us-20180220-call-qna__1477395.md,demand,"Alternatively, in less mature recovery markets, anything that you're seeing that's encouraging about the pace of the sal",comparable_sales_total_pct,,,,neutral,current,low,"Alternatively, in less mature recovery markets, anything that you're seeing that's encouraging about the pace of the sales in those markets?"
